market,latitude,longitude,commodity,unit,price,year,month
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,60000.0,2021,10
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,145000.0,2021,10
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,212500.0,2021,10
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,54611.0,2021,11
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,163889.0,2021,11
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,220000.0,2021,11
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,59917.0,2021,12
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,176250.0,2021,12
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,246667.0,2021,12
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,71792.0,2022,1
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,195833.0,2022,1
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,223333.0,2022,1
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,80909.0,2022,2
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,209091.0,2022,2
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,220455.0,2022,2
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,72292.0,2022,3
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,207083.0,2022,3
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,231667.0,2022,3
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,83000.0,2022,4
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,215000.0,2022,4
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,250000.0,2022,4
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,89000.0,2022,5
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,219000.0,2022,5
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,235500.0,2022,5
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2022,6
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,218333.0,2022,6
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,220000.0,2022,6
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2022,7
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,211563.0,2022,7
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,233750.0,2022,7
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2022,8
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2022,12
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,273182.0,2022,12
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,288295.45999999996,2022,12
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2023,1
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,281632.5,2023,1
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,288295.45999999996,2023,1
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2023,2
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,281632.5,2023,2
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,288295.45999999996,2023,2
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2023,3
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,281632.5,2023,3
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,288295.45999999996,2023,3
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2023,4
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,281632.5,2023,4
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,288295.45999999996,2023,4
Dar es Salaam - Kinondoni,-6.79932,39.23744,Maize,100 KG,99927.775,2023,5
Dar es Salaam - Kinondoni,-6.79932,39.23744,Rice,100 KG,281632.5,2023,5
Dar es Salaam - Kinondoni,-6.79932,39.23744,Beans,100 KG,288295.45999999996,2023,5
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,49825.0,2020,4
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,43357.0,2020,5
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,51725.0,2020,6
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,55375.0,2020,7
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,51833.0,2020,8
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,52795.0,2020,9
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,56400.0,2020,10
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,53583.0,2020,11
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,51333.0,2020,12
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,50450.0,2021,1
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,46313.0,2021,2
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,56188.0,2021,2
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,40167.0,2021,3
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,49333.0,2021,4
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,49550.0,2021,5
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,37600.0,2021,7
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,37962.0,2021,8
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,40625.0,2021,9
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,41042.0,2021,10
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,43250.0,2021,11
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,198750.0,2021,11
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,52292.0,2021,12
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,190000.0,2021,12
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,63083.0,2022,1
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,201667.0,2022,1
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,53864.0,2022,2
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,192727.0,2022,2
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,190000.0,2022,2
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,51458.0,2022,3
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,187917.0,2022,3
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,63950.0,2022,4
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,190000.0,2022,4
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,180000.0,2022,4
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,68194.0,2022,5
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,200000.0,2022,5
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,190000.0,2022,5
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,79308.0,2022,6
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,214444.0,2022,6
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,194444.0,2022,6
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,85500.0,2022,7
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,210000.0,2022,7
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,200000.0,2022,7
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,95000.0,2022,9
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,99927.775,2022,12
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,280000.0,2022,12
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,288295.45999999996,2022,12
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,99927.775,2023,1
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,277281.0,2023,1
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,288295.45999999996,2023,1
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,99927.775,2023,2
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,280000.0,2023,2
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,288295.45999999996,2023,2
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,99927.775,2023,3
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,281632.5,2023,3
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,280000.0,2023,3
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,93500.0,2023,4
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,281632.5,2023,4
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,280000.0,2023,4
Dodoma (Kibaigwa),-6.07828,36.64616,Maize,100 KG,87500.0,2023,5
Dodoma (Kibaigwa),-6.07828,36.64616,Rice,100 KG,281632.5,2023,5
Dodoma (Kibaigwa),-6.07828,36.64616,Beans,100 KG,280000.0,2023,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,36107.14,2006,1
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,60500.0,2006,1
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,76428.57,2006,1
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,36541.67,2006,2
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,65250.0,2006,2
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,55833.33,2006,2
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,32375.0,2006,3
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,74653.85,2006,3
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,50020.83,2006,3
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,24727.27,2006,4
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,102142.86,2006,4
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,50545.45,2006,4
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,20907.69,2006,5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,85125.0,2006,5
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,50884.62,2006,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,21166.67,2006,6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,89583.33,2006,6
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,55000.0,2006,6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,19500.0,2006,7
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,79772.73,2006,7
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,70000.0,2006,7
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,17550.0,2006,8
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,73461.54,2006,8
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,64250.0,2006,8
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,14687.5,2006,9
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,76666.67,2006,9
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,46250.0,2006,9
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,15430.0,2006,10
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,73000.0,2006,10
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,15875.0,2006,11
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,78500.0,2006,11
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,16130.0,2006,12
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,77500.0,2006,12
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,14500.0,2007,1
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,76800.0,2007,1
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,59700.0,2007,1
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,14000.0,2007,2
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,69000.0,2007,2
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,50800.0,2007,2
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,13700.0,2007,3
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,69400.0,2007,3
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,50800.0,2007,3
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,13600.0,2007,4
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,69200.0,2007,4
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,41900.0,2007,4
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12200.0,2007,5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,62000.0,2007,5
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,38100.0,2007,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12100.0,2007,6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,54800.0,2007,6
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,50600.0,2007,6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12500.0,2007,7
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,54900.0,2007,7
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,53400.0,2007,7
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12800.0,2007,8
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,52600.0,2007,8
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,54000.0,2007,8
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,15200.0,2007,9
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,54200.0,2007,9
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,55200.0,2007,9
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,18200.0,2007,10
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,60600.0,2007,10
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,81700.0,2007,10
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,20700.0,2007,11
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,67000.0,2007,11
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,64400.0,2007,11
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,24700.0,2007,12
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,65300.0,2007,12
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,37300.0,2008,1
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,86100.0,2008,1
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,102000.0,2008,1
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,36400.0,2008,2
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,85500.0,2008,2
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,84800.0,2008,2
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,35200.0,2008,3
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,81700.0,2008,3
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,80500.0,2008,3
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,36600.0,2008,4
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,92400.0,2008,4
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,86700.0,2008,4
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,32700.0,2008,5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,88300.0,2008,5
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,86100.0,2008,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,30000.0,2008,6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,102500.0,2008,6
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,93072.22,2008,6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,29659.09,2008,7
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,88195.45,2008,7
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,87754.55,2008,7
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,30000.0,2008,8
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,120000.0,2008,8
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11000.0,2008,8
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,30000.0,2008,9
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,110000.0,2008,9
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,100000.0,2008,9
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,32500.0,2008,10
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,102500.0,2008,10
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,105000.0,2008,10
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,33909.0,2008,11
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,107273.0,2008,11
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,108182.0,2008,11
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2008,12
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,120000.0,2008,12
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2009,1
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,120000.0,2009,1
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,120000.0,2009,1
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,45000.0,2009,2
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,120000.0,2009,2
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,100000.0,2009,2
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,43000.0,2009,3
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,130000.0,2009,3
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,100000.0,2009,3
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,39500.0,2009,4
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,123000.0,2009,4
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,91500.0,2009,4
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,40500.0,2009,5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,122500.0,2009,5
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,90625.0,2009,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,39333.33,2009,6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,121250.0,2009,6
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,95000.0,2009,6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,40000.0,2009,8
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,125000.0,2009,8
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2009,9
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,105000.0,2009,9
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,45000.0,2009,10
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,110000.0,2009,10
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,45000.0,2009,11
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,125000.0,2009,11
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,54000.0,2009,12
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,140000.0,2009,12
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,55000.0,2010,1
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,150000.0,2010,1
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,55000.0,2010,2
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,130000.0,2010,2
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,55000.0,2010,3
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,150000.0,2010,3
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2010,4
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,125000.0,2010,4
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,45000.0,2010,5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,115000.0,2010,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,32308.0,2010,6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,115769.0,2010,6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,30545.0,2010,7
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,109136.0,2010,7
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,33042.0,2010,8
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,113333.0,2010,8
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,32500.0,2010,9
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,110000.0,2010,9
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,33308.0,2010,10
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,105846.0,2010,10
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,31800.0,2010,11
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,114500.0,2010,11
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,33786.0,2010,12
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,125857.0,2010,12
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,28000.0,2011,1
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,90875.0,2011,1
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,110000.0,2011,1
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,37625.0,2011,2
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,129000.0,2011,2
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,138500.0,2011,2
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,40416.6,2011,3
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,135000.0,2011,3
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,149666.6,2011,3
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,38182.0,2011,4
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,120000.0,2011,4
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,42500.0,2011,4
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2011,5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,140000.0,2011,5
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,43875.0,2011,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,44000.0,2011,6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,140000.0,2011,6
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,150000.0,2011,6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,45591.0,2011,7
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,140000.0,2011,7
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,140000.0,2011,7
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42375.0,2011,8
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,134375.0,2011,8
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,132500.0,2011,8
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,43286.0,2011,9
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,147857.0,2011,9
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,122000.0,2011,9
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2011,10
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,148100.0,2011,10
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,147500.0,2011,10
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2011,11
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,163750.0,2011,11
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,156667.0,2011,11
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,42000.0,2011,12
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,165714.0,2011,12
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,44808.0,2012,1
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,175385.0,2012,1
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,161615.0,2012,1
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,45462.0,2012,2
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,169231.0,2012,2
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,163077.0,2012,2
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,48188.0,2012,3
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,190625.0,2012,3
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,167500.0,2012,3
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,50909.0,2012,4
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,219545.0,2012,4
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,155455.0,2012,4
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,60000.0,2012,5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,223846.0,2012,5
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,160000.0,2012,5
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,63600.0,2012,6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,194500.0,2012,6
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,160000.0,2012,6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,52462.0,2012,7
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,176846.0,2012,7
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,165000.0,2012,7
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,54000.0,2012,8
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,158900.0,2012,8
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,155500.0,2012,8
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,56250.0,2012,9
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,176875.0,2012,9
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,161250.0,2012,9
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,54500.0,2012,10
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,192400.0,2012,10
